"ISO3","DataId","Indicator","Value","Precision","DHS_CountryCode","CountryName","SurveyYear","SurveyId","IndicatorId","IndicatorOrder","IndicatorType","CharacteristicId","CharacteristicOrder","CharacteristicCategory","CharacteristicLabel","ByVariableId","ByVariableLabel","IsTotal","IsPreferred","SDRID","RegionId","SurveyYearLabel","SurveyType","DenominatorWeighted","DenominatorUnweighted","CILow","CIHigh","LevelRank"
"ZAF",653434,"Children with fever for whom advice or treatment was sought",68.4,1,"ZA","South Africa",2016,"ZA2016DHS","CH_FEVT_C_ADV",94036010,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHFEVTCADV",NA,2016,"DHS",679,647,NA,NA,NA
"ZAF",653431,"Child took antimalarial drugs for fever",0.5,1,"ZA","South Africa",2016,"ZA2016DHS","CH_FEVT_C_AML",94036020,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHFEVTCAML",NA,2016,"DHS",679,647,NA,NA,NA
"ZAF",653433,"Child took antibiotic drugs for fever",30.3,1,"ZA","South Africa",2016,"ZA2016DHS","CH_FEVT_C_ABI",94036030,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHFEVTCABI",NA,2016,"DHS",679,647,NA,NA,NA
"ZAF",657740,"Number of children with fever in the last two weeks",679,0,"ZA","South Africa",2016,"ZA2016DHS","CH_FEVT_C_NUM",94036040,"D",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHFEVTCNUM",NA,2016,"DHS",NA,647,NA,NA,NA
"ZAF",339925,"Number of children with fever in the last two weeks (unweighted)",647,0,"ZA","South Africa",2016,"ZA2016DHS","CH_FEVT_C_UNW",94036050,"U",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHFEVTCUNW",NA,2016,"DHS",679,NA,NA,NA,NA
"ZAF",545833,"Treatment of diarrhea: Advice or treatment was sought",63,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_ADV",94096010,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCADV",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545832,"Treatment of diarrhea: Oral rehydration solution (ORS)",51.4,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_ORS",94096020,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCORS",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545838,"Treatment of diarrhea: Recommended home fluids (RHF) at home",72.5,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_RHF",94096030,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCRHF",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545839,"Treatment of diarrhea: Either ORS or RHF",80.5,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_ORT",94096040,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCORT",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545835,"Treatment of diarrhea: Zinc supplements",36.8,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_ZNC",94096044,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCZNC",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545844,"Treatment of diarrhea: Increased fluids",15,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_INC",94096050,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCINC",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545845,"Treatment of diarrhea: ORT or increased fluids",83.3,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_ORI",94096060,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCORI",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545847,"Treatment of diarrhea: No ORS, RHF or increased fluids",16.7,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_NON",94096070,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCNON",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545834,"Treatment of diarrhea: Antibiotics",10.6,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_ABI",94096080,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCABI",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545848,"Treatment of diarrhea: Antimotility drugs",1.8,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_AMO",94096090,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCAMO",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545836,"Treatment of diarrhea: Intravenous solution",0.6,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_IVS",94096110,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCIVS",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545837,"Treatment of diarrhea: Injection",1.1,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_INJ",94096120,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCINJ",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545840,"Treatment of diarrhea: Home remedy - other",10.3,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_HOM",94096130,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCHOM",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",545843,"Treatment of diarrhea: No treatment",12.1,1,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_NOT",94096140,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCNOT",NA,2016,"DHS",356,350,NA,NA,NA
"ZAF",553597,"Number of children born in the last five (or three) years",356,0,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_NUM",94096160,"D",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCNUM",NA,2016,"DHS",NA,350,NA,NA,NA
"ZAF",377936,"Number of children born in the last five (or three) years (unweighted)",350,0,"ZA","South Africa",2016,"ZA2016DHS","CH_DIAT_C_UNW",94096170,"U",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCUNW",NA,2016,"DHS",356,NA,NA,NA,NA
"ZAF",198690,"Children severely stunted",9.8,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_HA3",104236010,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCHA3",NA,2016,"DHS",1404,1468,NA,NA,NA
"ZAF",198687,"Children stunted",27.4,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_HA2",104236020,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCHA2",NA,2016,"DHS",1404,1468,NA,NA,NA
"ZAF",198688,"Mean height for age of children",-1.1,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_HAM",104236030,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCHAM",NA,2016,"DHS",1404,1468,NA,NA,NA
"ZAF",597227,"Children severely wasted",0.6,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WH3",104236040,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWH3",NA,2016,"DHS",1384,1449,NA,NA,NA
"ZAF",597228,"Children wasted",2.5,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WH2",104236050,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWH2",NA,2016,"DHS",1384,1449,NA,NA,NA
"ZAF",597229,"Children overweight",13.3,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WHP",104236060,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWHP",NA,2016,"DHS",1384,1449,NA,NA,NA
"ZAF",597226,"Mean weight for height of children",0.6,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WHM",104236070,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWHM",NA,2016,"DHS",1384,1449,NA,NA,NA
"ZAF",26824,"Children severely underweight",1.1,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WA3",104236080,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWA3",NA,2016,"DHS",1416,1479,NA,NA,NA
"ZAF",26823,"Children underweight",5.9,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WA2",104236090,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWA2",NA,2016,"DHS",1416,1479,NA,NA,NA
"ZAF",26825,"Children overweight for their age",4.5,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WAP",104236100,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWAP",NA,2016,"DHS",1416,1479,NA,NA,NA
"ZAF",26822,"Mean weight for age of children",-0.2,1,"ZA","South Africa",2016,"ZA2016DHS","CN_NUTS_C_WAM",104236110,"I",1000,0,"Total","Total",0,NA,1,1,"CNNUTSCWAM",NA,2016,"DHS",1416,1479,NA,NA,NA
"ZAF",755680,"Women with height below 145 cm",1.5,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_SHT",114563010,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWSHT",NA,2016,"DHS",3272,3405,NA,NA,NA
"ZAF",759177,"Number of women",3272,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_NM1",114563020,"D",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWNM1",NA,2016,"DHS",NA,3405,NA,NA,NA
"ZAF",371747,"Number of women (unweighted)",3405,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_UN1",114563030,"U",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWUN1",NA,2016,"DHS",3272,NA,NA,NA,NA
"ZAF",654100,"Mean Body Mass Index (BMI) for women",28.3,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_BMI",114563040,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWBMI",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",654101,"Women with normal BMI (18.5-24.9)",34.7,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_NRM",114563050,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWNRM",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",654102,"Women who are thin according to BMI (<18.5)",3.1,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_THN",114563060,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWTHN",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",654103,"Women who are mildly thin according to BMI (17.0-18.4)",2.6,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_TH1",114563070,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWTH1",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",654104,"Women who are moderately thin according to BMI (<17.0)",0.5,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_TH2",114563080,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWTH2",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",654105,"Women who are overweight or obese according to BMI (>=25.0)",62.2,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_OWT",114563090,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWOWT",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",654107,"Women who are overweight according to BMI (25.0-29.9)",26.3,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_OVW",114563100,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWOVW",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",654106,"Women who are obese according to BMI (>=30.0)",35.9,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_OBS",114563110,"I",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWOBS",NA,2016,"DHS",3081,3210,NA,NA,NA
"ZAF",660746,"Number of women",3081,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_NUM",114563120,"D",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWNUM",NA,2016,"DHS",NA,3210,NA,NA,NA
"ZAF",337857,"Number of women (unweighted)",3210,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_W_UNW",114563130,"U",1000,0,"Total","Total",0,NA,1,1,"ANNUTSWUNW",NA,2016,"DHS",3081,NA,NA,NA,NA
"ZAF",594654,"Men with height below 145 cm",0.3,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_SHT",114564140,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMSHT",NA,2016,"DHS",3202,3179,NA,NA,NA
"ZAF",603608,"Number of men",3202,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_NM1",114564150,"D",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMNM1",NA,2016,"DHS",NA,3179,NA,NA,NA
"ZAF",383574,"Number of men (unweighted)",3179,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_UN1",114564160,"U",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMUN1",NA,2016,"DHS",3202,NA,NA,NA,NA
"ZAF",621589,"Mean Body Mass Index (BMI) for men",23,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_BMI",114564170,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMBMI",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",621583,"Men with normal BMI (18.5-24.9)",65.2,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_NRM",114564180,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMNRM",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",621590,"Men who are thin according to BMI (<18.5)",9.6,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_THN",114564190,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMTHN",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",621584,"Men who are mildly thin according to BMI (17.0-18.4)",7.4,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_TH1",114564200,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMTH1",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",621585,"Men who are moderately thin according to BMI (<17.0)",2.2,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_TH2",114564210,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMTH2",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",621586,"Men who are overweight or obese according to BMI (>=25.0)",25.1,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_OWT",114564220,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMOWT",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",621587,"Men who are overweight according to BMI (25.0-29.9)",17.2,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_OVW",114564230,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMOVW",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",621588,"Men who are obese according to BMI (>=30.0)",7.9,1,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_OBS",114564240,"I",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMOBS",NA,2016,"DHS",2336,2457,NA,NA,NA
"ZAF",630792,"Number of men",2336,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_NUM",114564250,"D",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMNUM",NA,2016,"DHS",NA,2457,NA,NA,NA
"ZAF",342242,"Number of men (unweighted)",2457,0,"ZA","South Africa",2016,"ZA2016DHS","AN_NUTS_M_UNW",114564260,"U",10000,10000,"Total 15-49","Total 15-49",0,NA,1,1,"ANNUTSMUNW",NA,2016,"DHS",2336,NA,NA,NA,NA
"ZAF",85995,"Neonatal mortality rate (5 year periods)",20,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMT_C_NNR",63166010,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCNNR",NA,1998,"DHS",NA,NA,15,25,NA
"ZAF",794581,"Postneonatal mortality (5 year periods)",26,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMT_C_PNR",63166020,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCPNR",NA,1998,"DHS",NA,NA,20,31,NA
"ZAF",785930,"Infant mortality rate (5 year periods)",45,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMT_C_IMR",63166030,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCIMR",NA,1998,"DHS",NA,NA,38,53,NA
"ZAF",56239,"Child mortality (5 year periods)",15,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMT_C_CMR",63166040,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCCMR",NA,1998,"DHS",NA,NA,9,20,NA
"ZAF",101014,"Under-five mortality rate (5 year periods)",59,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMT_C_U5M",63166050,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCU5M",NA,1998,"DHS",NA,NA,50,68,NA
"ZAF",83222,"Neonatal mortality rate",20,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMR_C_NNR",63206010,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCNNR",NA,1998,"DHS",NA,NA,15,25,NA
"ZAF",57409,"Postneonatal mortality rate",26,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMR_C_PNR",63206020,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCPNR",NA,1998,"DHS",NA,NA,20,31,NA
"ZAF",61831,"Infant mortality rate",45,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMR_C_IMR",63206030,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCIMR",NA,1998,"DHS",NA,NA,38,53,NA
"ZAF",799142,"Child mortality rate",15,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMR_C_CMR",63206040,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCCMR",NA,1998,"DHS",NA,NA,9,20,NA
"ZAF",26522,"Under-five mortality rate",59,0,"ZA","South Africa",1998,"ZA1998DHS","CM_ECMR_C_U5M",63206050,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCU5M",NA,1998,"DHS",NA,NA,50,68,NA
"ZAF",101665,"Stillbirths",127,0,"ZA","South Africa",1998,"ZA1998DHS","CM_PNMR_C_NSB",63236010,"I",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCNSB",NA,1998,"DHS",NA,NA,NA,NA,NA
"ZAF",101666,"Early neonatal deaths",66,0,"ZA","South Africa",1998,"ZA1998DHS","CM_PNMR_C_NEN",63236020,"I",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCNEN",NA,1998,"DHS",NA,NA,NA,NA,NA
"ZAF",451037,"Perinatal mortality rate (5 years)",38,0,"ZA","South Africa",1998,"ZA1998DHS","CM_PNMR_C_PMR",63236030,"I",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCPMR",NA,1998,"DHS",5119,5183,NA,NA,NA
"ZAF",485682,"Number of pregnancies of 7+ months duration",5119,0,"ZA","South Africa",1998,"ZA1998DHS","CM_PNMR_C_NUM",63236040,"D",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCNUM",NA,1998,"DHS",NA,5183,NA,NA,NA
"ZAF",413974,"Number of pregnancies of 7+ months duration (unweighted)",5183,0,"ZA","South Africa",1998,"ZA1998DHS","CM_PNMR_C_UNW",63236050,"U",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCUNW",NA,1998,"DHS",5119,NA,NA,NA,NA
"ZAF",57558,"Neonatal mortality rate (5 year periods)",21,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMT_C_NNR",63166010,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCNNR",NA,2016,"DHS",NA,NA,13,29,NA
"ZAF",795627,"Postneonatal mortality (5 year periods)",14,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMT_C_PNR",63166020,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCPNR",NA,2016,"DHS",NA,NA,9,20,NA
"ZAF",61510,"Infant mortality rate (5 year periods)",35,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMT_C_IMR",63166030,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCIMR",NA,2016,"DHS",NA,NA,26,44,NA
"ZAF",61299,"Child mortality (5 year periods)",7,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMT_C_CMR",63166040,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCCMR",NA,2016,"DHS",NA,NA,4,10,NA
"ZAF",62393,"Under-five mortality rate (5 year periods)",42,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMT_C_U5M",63166050,"I",13000,80000,"Five year periods","0-4",0,"",1,1,"CMECMTCU5M",NA,2016,"DHS",NA,NA,33,51,NA
"ZAF",792292,"Neonatal mortality rate",21,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMR_C_NNR",63206010,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCNNR",NA,2016,"DHS",NA,NA,13,29,NA
"ZAF",802092,"Postneonatal mortality rate",14,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMR_C_PNR",63206020,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCPNR",NA,2016,"DHS",NA,NA,9,20,NA
"ZAF",62500,"Infant mortality rate",35,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMR_C_IMR",63206030,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCIMR",NA,2016,"DHS",NA,NA,26,44,NA
"ZAF",797370,"Child mortality rate",7,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMR_C_CMR",63206040,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCCMR",NA,2016,"DHS",NA,NA,4,10,NA
"ZAF",798705,"Under-five mortality rate",42,0,"ZA","South Africa",2016,"ZA2016DHS","CM_ECMR_C_U5M",63206050,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CMECMRCU5M",NA,2016,"DHS",NA,NA,33,51,NA
"ZAF",101330,"Stillbirths",37,0,"ZA","South Africa",2016,"ZA2016DHS","CM_PNMR_C_NSB",63236010,"I",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCNSB",NA,2016,"DHS",NA,NA,NA,NA,NA
"ZAF",101331,"Early neonatal deaths",66,0,"ZA","South Africa",2016,"ZA2016DHS","CM_PNMR_C_NEN",63236020,"I",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCNEN",NA,2016,"DHS",NA,NA,NA,NA,NA
"ZAF",459334,"Perinatal mortality rate (5 years)",29,0,"ZA","South Africa",2016,"ZA2016DHS","CM_PNMR_C_PMR",63236030,"I",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCPMR",NA,2016,"DHS",3577,3563,NA,NA,NA
"ZAF",471802,"Number of pregnancies of 7+ months duration",3577,0,"ZA","South Africa",2016,"ZA2016DHS","CM_PNMR_C_NUM",63236040,"D",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCNUM",NA,2016,"DHS",NA,3563,NA,NA,NA
"ZAF",431196,"Number of pregnancies of 7+ months duration (unweighted)",3563,0,"ZA","South Africa",2016,"ZA2016DHS","CM_PNMR_C_UNW",63236050,"U",10000,10000,"Total 15-49","Total 15-49",0,"",1,1,"CMPNMRCUNW",NA,2016,"DHS",3577,NA,NA,NA,NA
"ZAF",795844,"Population using an improved water source",83.5,1,"ZA","South Africa",1998,"ZA1998DHS","WS_SRCE_P_IMP",250162010,"I",1000,0,"Total","Total",0,NA,1,1,"WSSRCEPIMP",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795750,"Population using water piped into dwelling",36,1,"ZA","South Africa",1998,"ZA1998DHS","WS_SRCE_P_PIP",250162020,"I",1000,0,"Total","Total",0,NA,1,1,"WSSRCEPPIP",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795755,"Population using water piped into yard/plot",23.1,1,"ZA","South Africa",1998,"ZA1998DHS","WS_SRCE_P_PYD",250162025,"I",1000,0,"Total","Total",0,NA,1,1,"WSSRCEPPYD",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795740,"Population using a public tap/standpipe",19.3,1,"ZA","South Africa",1998,"ZA1998DHS","WS_SRCE_P_TAP",250162030,"I",1000,0,"Total","Total",0,NA,1,1,"WSSRCEPTAP",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795744,"Population with improved water source on the premises",60.3,1,"ZA","South Africa",1998,"ZA1998DHS","WS_SRCE_P_IOP",250162190,"I",1000,0,"Total","Total",0,NA,1,1,"WSSRCEPIOP",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795754,"Population with basic water service",80.2,1,"ZA","South Africa",1998,"ZA1998DHS","WS_SRCE_P_BAS",250162200,"I",1000,0,"Total","Total",0,NA,1,1,"WSSRCEPBAS",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795749,"Population with limited water service",3.3,1,"ZA","South Africa",1998,"ZA1998DHS","WS_SRCE_P_LTD",250162210,"I",1000,0,"Total","Total",0,NA,1,1,"WSSRCEPLTD",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795743,"Population with water more than 30 minutes away round trip",8.4,1,"ZA","South Africa",1998,"ZA1998DHS","WS_TIME_P_M30",250202030,"I",1000,0,"Total","Total",0,NA,1,1,"WSTIMEPM30",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795102,"Population with an improved sanitation facility",46.4,1,"ZA","South Africa",1998,"ZA1998DHS","WS_TLET_P_IMP",250262010,"I",1000,0,"Total","Total",0,NA,1,1,"WSTLETPIMP",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795108,"Population with an unimproved sanitation facility",40.8,1,"ZA","South Africa",1998,"ZA1998DHS","WS_TLET_P_NIM",250262150,"I",1000,0,"Total","Total",0,NA,1,1,"WSTLETPNIM",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795106,"Population using open defecation",12.8,1,"ZA","South Africa",1998,"ZA1998DHS","WS_TLET_P_NFC",250262210,"I",1000,0,"Total","Total",0,NA,1,1,"WSTLETPNFC",NA,1998,"DHS",52007,52465,NA,NA,NA
"ZAF",795769,"Households with one room for sleeping",29.4,1,"ZA","South Africa",1998,"ZA1998DHS","HC_RMSL_H_1RM",260361010,"I",1000,0,"Total","Total",0,NA,1,1,"HCRMSLH1RM",NA,1998,"DHS",12244,12243,NA,NA,NA
"ZAF",796694,"Mean number of persons per sleeping room",1.9,1,"ZA","South Africa",1998,"ZA1998DHS","HC_PPRM_H_MNP",260531070,"I",1000,0,"Total","Total",0,NA,1,1,"HCPPRMHMNP",NA,1998,"DHS",NA,NA,NA,NA,NA
